idFrame,Frame,Frame Description,Rank,Cenário Sugerido,Cenário Descrição,Score de Similaridade,Justificativa
1173,Time ,Um #Time é um grupo com objetivos compartilhados que trabalha em conjunto  de maneira coordenada.,3,Cenário_de_estado_delimitado,Um #Estado (geralmente um processo em andamento) está em andamento por algum período de tempo.,0.4518,"Frame 'Time ' apresenta maior similaridade semântica com o cenário 'Cenário_de_estado_delimitado', cuja descrição é: Um #Estado (geralmente um processo em andamento) está em andamento por algum período de tempo."
1174,Queimada_preventiva,"Um #Bombeiro produz uma queimada controlada para remover combustível de um incêndio atual, incompletamente controlado. ",1,Cenário_de_emergência_de_incêndio,"Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
",0.6109,"Frame 'Queimada_preventiva' apresenta maior similaridade semântica com o cenário 'Cenário_de_emergência_de_incêndio', cuja descrição é: Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
"
1174,Queimada_preventiva,"Um #Bombeiro produz uma queimada controlada para remover combustível de um incêndio atual, incompletamente controlado. ",2,Cenário_de_apagar_fogo,"O Cenário_de_apagar_fogo começa com #Fogo no processo, transita com a ação do #Agente para apagar o #Fogo e termina com o #Fogo tendo parado de queimar.",0.5201,"Frame 'Queimada_preventiva' apresenta maior similaridade semântica com o cenário 'Cenário_de_apagar_fogo', cuja descrição é: O Cenário_de_apagar_fogo começa com #Fogo no processo, transita com a ação do #Agente para apagar o #Fogo e termina com o #Fogo tendo parado de queimar."
1174,Queimada_preventiva,"Um #Bombeiro produz uma queimada controlada para remover combustível de um incêndio atual, incompletamente controlado. ",3,Cenário_do_fogo_acabar,"Este cenário começa com uma queima de #Fogo, transita para quando o #Fogo acaba e termina com o #Fogo dissipado.",0.4746,"Frame 'Queimada_preventiva' apresenta maior similaridade semântica com o cenário 'Cenário_do_fogo_acabar', cuja descrição é: Este cenário começa com uma queima de #Fogo, transita para quando o #Fogo acaba e termina com o #Fogo dissipado."
1175,Cenário_de_desastre,"Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
",1,Cenário_de_desastre,"Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
",1.0,"Frame 'Cenário_de_desastre' apresenta maior similaridade semântica com o cenário 'Cenário_de_desastre', cuja descrição é: Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
"
1175,Cenário_de_desastre,"Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
",2,Cenário_de_emergência_de_incêndio,"Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
",0.7146,"Frame 'Cenário_de_desastre' apresenta maior similaridade semântica com o cenário 'Cenário_de_emergência_de_incêndio', cuja descrição é: Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
"
1175,Cenário_de_desastre,"Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
",3,Cenário_de_situação_dinâmica,"Este frame denota #Eventos simples em que uma #Entidade está em uma situação dinâmica, geralmente pontual ou continuamente mudando para estar de acordo com a situação codificada no final do evento. Esse frame também cobre situações em que não há diferença significativa entre os estados anterior e posterior, mas a situação dinâmica que ocorre entre eles é notavelmente limitada temporalmente.",0.577,"Frame 'Cenário_de_desastre' apresenta maior similaridade semântica com o cenário 'Cenário_de_situação_dinâmica', cuja descrição é: Este frame denota #Eventos simples em que uma #Entidade está em uma situação dinâmica, geralmente pontual ou continuamente mudando para estar de acordo com a situação codificada no final do evento. Esse frame também cobre situações em que não há diferença significativa entre os estados anterior e posterior, mas a situação dinâmica que ocorre entre eles é notavelmente limitada temporalmente."
1176,Emergência,"Este frame caracteriza a situação ou o estado de coisas em que alguém pode ou deve obrigatoriamente agir para impedir que um #Evento_indesejável ocorra. Geralmente, uma #Entidade afetada pelo #Evento_indesejável é mais relevante que o próprio evento e é, assim, mencionada em seu lugar.",1,Cenário_de_situação_dinâmica,"Este frame denota #Eventos simples em que uma #Entidade está em uma situação dinâmica, geralmente pontual ou continuamente mudando para estar de acordo com a situação codificada no final do evento. Esse frame também cobre situações em que não há diferença significativa entre os estados anterior e posterior, mas a situação dinâmica que ocorre entre eles é notavelmente limitada temporalmente.",0.7019,"Frame 'Emergência' apresenta maior similaridade semântica com o cenário 'Cenário_de_situação_dinâmica', cuja descrição é: Este frame denota #Eventos simples em que uma #Entidade está em uma situação dinâmica, geralmente pontual ou continuamente mudando para estar de acordo com a situação codificada no final do evento. Esse frame também cobre situações em que não há diferença significativa entre os estados anterior e posterior, mas a situação dinâmica que ocorre entre eles é notavelmente limitada temporalmente."
1176,Emergência,"Este frame caracteriza a situação ou o estado de coisas em que alguém pode ou deve obrigatoriamente agir para impedir que um #Evento_indesejável ocorra. Geralmente, uma #Entidade afetada pelo #Evento_indesejável é mais relevante que o próprio evento e é, assim, mencionada em seu lugar.",2,Cenário_de_sujeição,"Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele.",0.6993,"Frame 'Emergência' apresenta maior similaridade semântica com o cenário 'Cenário_de_sujeição', cuja descrição é: Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele."
1176,Emergência,"Este frame caracteriza a situação ou o estado de coisas em que alguém pode ou deve obrigatoriamente agir para impedir que um #Evento_indesejável ocorra. Geralmente, uma #Entidade afetada pelo #Evento_indesejável é mais relevante que o próprio evento e é, assim, mencionada em seu lugar.",3,Cenário_de_emergência_de_incêndio,"Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
",0.669,"Frame 'Emergência' apresenta maior similaridade semântica com o cenário 'Cenário_de_emergência_de_incêndio', cuja descrição é: Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
"
1177,Combater_incêndios,"Esse frame caracteriza a situação em que um #Bombeiro age para evitar que um #Incêndio ocorra, acelere ou afete coisas importantes, como pessoas, edifícios, posses e áreas naturais valorizadas. Esse frame está presente principalmente como o domínio de destino de uma metáfora que mapeia todo o domínio de Encontro_hostil para o domínio do combate a incêndios.",1,Cenário_de_emergência_de_incêndio,"Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
",0.7026,"Frame 'Combater_incêndios' apresenta maior similaridade semântica com o cenário 'Cenário_de_emergência_de_incêndio', cuja descrição é: Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
"
1177,Combater_incêndios,"Esse frame caracteriza a situação em que um #Bombeiro age para evitar que um #Incêndio ocorra, acelere ou afete coisas importantes, como pessoas, edifícios, posses e áreas naturais valorizadas. Esse frame está presente principalmente como o domínio de destino de uma metáfora que mapeia todo o domínio de Encontro_hostil para o domínio do combate a incêndios.",2,Cenário_da_história,Este frame descreve como #Eventos estão relacionados entre si e a um #Lugar e um #Tempo.,0.5569,"Frame 'Combater_incêndios' apresenta maior similaridade semântica com o cenário 'Cenário_da_história', cuja descrição é: Este frame descreve como #Eventos estão relacionados entre si e a um #Lugar e um #Tempo."
1177,Combater_incêndios,"Esse frame caracteriza a situação em que um #Bombeiro age para evitar que um #Incêndio ocorra, acelere ou afete coisas importantes, como pessoas, edifícios, posses e áreas naturais valorizadas. Esse frame está presente principalmente como o domínio de destino de uma metáfora que mapeia todo o domínio de Encontro_hostil para o domínio do combate a incêndios.",3,Cenário_do_fogo_acabar,"Este cenário começa com uma queima de #Fogo, transita para quando o #Fogo acaba e termina com o #Fogo dissipado.",0.5558,"Frame 'Combater_incêndios' apresenta maior similaridade semântica com o cenário 'Cenário_do_fogo_acabar', cuja descrição é: Este cenário começa com uma queima de #Fogo, transita para quando o #Fogo acaba e termina com o #Fogo dissipado."
1179,Fogo_de_emergência,Um incêndio que requer uma resposta de emergência.,1,Cenário_de_emergência_de_incêndio,"Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
",0.8131,"Frame 'Fogo_de_emergência' apresenta maior similaridade semântica com o cenário 'Cenário_de_emergência_de_incêndio', cuja descrição é: Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
"
1179,Fogo_de_emergência,Um incêndio que requer uma resposta de emergência.,2,Cenário_de_desastre,"Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
",0.5674,"Frame 'Fogo_de_emergência' apresenta maior similaridade semântica com o cenário 'Cenário_de_desastre', cuja descrição é: Esse frame abrange o cenário amplo para caracterizar desastres, incluindo a ocorrência de tipos específicos de desastres e a variedade de respostas a desastres.
"
1179,Fogo_de_emergência,Um incêndio que requer uma resposta de emergência.,3,Cenário_de_apagar_fogo,"O Cenário_de_apagar_fogo começa com #Fogo no processo, transita com a ação do #Agente para apagar o #Fogo e termina com o #Fogo tendo parado de queimar.",0.4991,"Frame 'Fogo_de_emergência' apresenta maior similaridade semântica com o cenário 'Cenário_de_apagar_fogo', cuja descrição é: O Cenário_de_apagar_fogo começa com #Fogo no processo, transita com a ação do #Agente para apagar o #Fogo e termina com o #Fogo tendo parado de queimar."
1180,Atividade_de_leitura,"Um #Leitor examina visualmente um #Texto, normalmente em uma ordem linear, para entender seu conteúdo.  No lugar do #Texto, pode-se mencionar um #Tópico.Esse frame difere do frame Reading_perception, que obrigatoriamente focaliza os aspectos perceptivos e cognitivos interpretativos da leitura; ao contrário de Atividade_de_leitura, os alvos em Reading_perception exigem menção explícita do texto que está sendo examinado. Embora Atividade_de_leitura seja suficientemente amplo para abranger as mesmas circunstâncias que Reading_perception, também abrange situações em que a leitura é contrastada apenas com outra tarefa ou atividade de lazer, quando a leitura é considerada genericamente, e quando o Tópico unificando a atividade de leitura substitui a menção a um Texto. Além disso, esse frame difere do Ouvir em que Atividade_de_leitura é focado no que o Leitor está fazendo agentivamente, enquanto no Ouvir, o foco está no que o Ouvinte sabe e como ele sabe. Como resultado, a maioria das valências é inequívoca: complementos de oração completa para o frame Mensagem apontam para o frame Ouvir, enquanto Texto ou falta de qualquer complemento indica o frame Atividade_de_leitura. A única sobreposição é no caso do Tópico, onde os frames ainda podem ser distinguidos pela fatividade do Tópico. Em outras palavras, ler.v usado no frame Ouvir, assim como ouvir.v no frame Ouvir, quando usado com um Tópico, indica claramente que há algum fato específico relacionado ao Tópico que o leitor ou ouvinte agora conhece e entende.",1,Cenário_de_criação_artística,"Neste cenário, eventos, processos ou atividades no domínio de Cognição e Comunicação são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.5481,"Frame 'Atividade_de_leitura' apresenta maior similaridade semântica com o cenário 'Cenário_de_criação_artística', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Cognição e Comunicação são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
1180,Atividade_de_leitura,"Um #Leitor examina visualmente um #Texto, normalmente em uma ordem linear, para entender seu conteúdo.  No lugar do #Texto, pode-se mencionar um #Tópico.Esse frame difere do frame Reading_perception, que obrigatoriamente focaliza os aspectos perceptivos e cognitivos interpretativos da leitura; ao contrário de Atividade_de_leitura, os alvos em Reading_perception exigem menção explícita do texto que está sendo examinado. Embora Atividade_de_leitura seja suficientemente amplo para abranger as mesmas circunstâncias que Reading_perception, também abrange situações em que a leitura é contrastada apenas com outra tarefa ou atividade de lazer, quando a leitura é considerada genericamente, e quando o Tópico unificando a atividade de leitura substitui a menção a um Texto. Além disso, esse frame difere do Ouvir em que Atividade_de_leitura é focado no que o Leitor está fazendo agentivamente, enquanto no Ouvir, o foco está no que o Ouvinte sabe e como ele sabe. Como resultado, a maioria das valências é inequívoca: complementos de oração completa para o frame Mensagem apontam para o frame Ouvir, enquanto Texto ou falta de qualquer complemento indica o frame Atividade_de_leitura. A única sobreposição é no caso do Tópico, onde os frames ainda podem ser distinguidos pela fatividade do Tópico. Em outras palavras, ler.v usado no frame Ouvir, assim como ouvir.v no frame Ouvir, quando usado com um Tópico, indica claramente que há algum fato específico relacionado ao Tópico que o leitor ou ouvinte agora conhece e entende.",2,Cenário_de_colocação,"Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança.",0.5452,"Frame 'Atividade_de_leitura' apresenta maior similaridade semântica com o cenário 'Cenário_de_colocação', cuja descrição é: Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança."
1180,Atividade_de_leitura,"Um #Leitor examina visualmente um #Texto, normalmente em uma ordem linear, para entender seu conteúdo.  No lugar do #Texto, pode-se mencionar um #Tópico.Esse frame difere do frame Reading_perception, que obrigatoriamente focaliza os aspectos perceptivos e cognitivos interpretativos da leitura; ao contrário de Atividade_de_leitura, os alvos em Reading_perception exigem menção explícita do texto que está sendo examinado. Embora Atividade_de_leitura seja suficientemente amplo para abranger as mesmas circunstâncias que Reading_perception, também abrange situações em que a leitura é contrastada apenas com outra tarefa ou atividade de lazer, quando a leitura é considerada genericamente, e quando o Tópico unificando a atividade de leitura substitui a menção a um Texto. Além disso, esse frame difere do Ouvir em que Atividade_de_leitura é focado no que o Leitor está fazendo agentivamente, enquanto no Ouvir, o foco está no que o Ouvinte sabe e como ele sabe. Como resultado, a maioria das valências é inequívoca: complementos de oração completa para o frame Mensagem apontam para o frame Ouvir, enquanto Texto ou falta de qualquer complemento indica o frame Atividade_de_leitura. A única sobreposição é no caso do Tópico, onde os frames ainda podem ser distinguidos pela fatividade do Tópico. Em outras palavras, ler.v usado no frame Ouvir, assim como ouvir.v no frame Ouvir, quando usado com um Tópico, indica claramente que há algum fato específico relacionado ao Tópico que o leitor ou ouvinte agora conhece e entende.",3,Cenário_visita_partida,"Um #Agente parte de uma #Origem, normalmente com destino a sua localização normal. Este é um conceito de ponto de vista neutro da partida.",0.5448,"Frame 'Atividade_de_leitura' apresenta maior similaridade semântica com o cenário 'Cenário_visita_partida', cuja descrição é: Um #Agente parte de uma #Origem, normalmente com destino a sua localização normal. Este é um conceito de ponto de vista neutro da partida."
1181,Corta-fogo,Este frame refere-se a entidades #Corta-fogo destinadas a evitar que um incêndio viaje em uma direção. Elas são construídas removendo-se materiais combustíveis / inflamáveis do caminho previsto das chamas.,1,Cenário_de_emergência_de_incêndio,"Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
",0.7233,"Frame 'Corta-fogo' apresenta maior similaridade semântica com o cenário 'Cenário_de_emergência_de_incêndio', cuja descrição é: Este frame caracteriza qualquer cenário em que a presença de um incêndio exige uma resposta de emergência, a fim de mitigar os danos causados diretamente pelo incêndio.
"
1181,Corta-fogo,Este frame refere-se a entidades #Corta-fogo destinadas a evitar que um incêndio viaje em uma direção. Elas são construídas removendo-se materiais combustíveis / inflamáveis do caminho previsto das chamas.,2,Cenário_do_fogo_acabar,"Este cenário começa com uma queima de #Fogo, transita para quando o #Fogo acaba e termina com o #Fogo dissipado.",0.5212,"Frame 'Corta-fogo' apresenta maior similaridade semântica com o cenário 'Cenário_do_fogo_acabar', cuja descrição é: Este cenário começa com uma queima de #Fogo, transita para quando o #Fogo acaba e termina com o #Fogo dissipado."
1181,Corta-fogo,Este frame refere-se a entidades #Corta-fogo destinadas a evitar que um incêndio viaje em uma direção. Elas são construídas removendo-se materiais combustíveis / inflamáveis do caminho previsto das chamas.,3,Cenário_de_tiro,"Uma #Arma_de_fogo é disparada, causando o movimento de um #Projétil. Esse frame existe primariamente para relacionar frames. ",0.5126,"Frame 'Corta-fogo' apresenta maior similaridade semântica com o cenário 'Cenário_de_tiro', cuja descrição é: Uma #Arma_de_fogo é disparada, causando o movimento de um #Projétil. Esse frame existe primariamente para relacionar frames. "
1182,Agendamento,Um #Agente agenda um #Evento para acontecer em um #Tempo_agendado e em um #Lugar.,1,Cenário_de_resposta,Um #Gatilho provoca uma #Resposta de alguma #Entidade_responsiva ou um #Agente.,0.6365,"Frame 'Agendamento' apresenta maior similaridade semântica com o cenário 'Cenário_de_resposta', cuja descrição é: Um #Gatilho provoca uma #Resposta de alguma #Entidade_responsiva ou um #Agente."
1182,Agendamento,Um #Agente agenda um #Evento para acontecer em um #Tempo_agendado e em um #Lugar.,2,Cenário_tentar_e_resolver,Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta.,0.6267,"Frame 'Agendamento' apresenta maior similaridade semântica com o cenário 'Cenário_tentar_e_resolver', cuja descrição é: Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta."
1182,Agendamento,Um #Agente agenda um #Evento para acontecer em um #Tempo_agendado e em um #Lugar.,3,Cenário_de_remoção,A cena abstrata em que um #Agente afeta uma #Fonte e um #Tema para que o #Tema acabe não co-localizado com a #Fonte.,0.6168,"Frame 'Agendamento' apresenta maior similaridade semântica com o cenário 'Cenário_de_remoção', cuja descrição é: A cena abstrata em que um #Agente afeta uma #Fonte e um #Tema para que o #Tema acabe não co-localizado com a #Fonte."
1183,Fazer_preparativos,Um #Agente realiza uma série de tarefas inespecíficas para fazer com que um #Evento aconteça em um #Tempo_agendado e em um #Lugar.  ,1,Cenário_tentar_e_resolver,Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta.,0.6843,"Frame 'Fazer_preparativos' apresenta maior similaridade semântica com o cenário 'Cenário_tentar_e_resolver', cuja descrição é: Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta."
1183,Fazer_preparativos,Um #Agente realiza uma série de tarefas inespecíficas para fazer com que um #Evento aconteça em um #Tempo_agendado e em um #Lugar.  ,2,Cenário_de_resultado_de_tentativa,Um #Agente e sua #Ação têm sucesso ou fracasso na medida em que o resultado de uma #Ação corresponda ao #Objetivo que ele espera alcançar através da #Ação.,0.6646,"Frame 'Fazer_preparativos' apresenta maior similaridade semântica com o cenário 'Cenário_de_resultado_de_tentativa', cuja descrição é: Um #Agente e sua #Ação têm sucesso ou fracasso na medida em que o resultado de uma #Ação corresponda ao #Objetivo que ele espera alcançar através da #Ação."
1183,Fazer_preparativos,Um #Agente realiza uma série de tarefas inespecíficas para fazer com que um #Evento aconteça em um #Tempo_agendado e em um #Lugar.  ,3,Cenário_ação_de_tentativa,"Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações.",0.6555,"Frame 'Fazer_preparativos' apresenta maior similaridade semântica com o cenário 'Cenário_ação_de_tentativa', cuja descrição é: Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações."
1184,Animais,"As ULs deste frame se referem a entidades biológicas que não são humanos nem plantas, as quais são etiquetadas com o EF #Animal.
",1,Cenário_de_ciclo_biológico,"Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.4176,"Frame 'Animais' apresenta maior similaridade semântica com o cenário 'Cenário_de_ciclo_biológico', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
1184,Animais,"As ULs deste frame se referem a entidades biológicas que não são humanos nem plantas, as quais são etiquetadas com o EF #Animal.
",2,Cenário_de_perda_de_posse,"Este é o Frame que une o estado inicial do #Doador que possui o #Tema, a transferência e o estado final do #Doador que não possui o #Tema.",0.4008,"Frame 'Animais' apresenta maior similaridade semântica com o cenário 'Cenário_de_perda_de_posse', cuja descrição é: Este é o Frame que une o estado inicial do #Doador que possui o #Tema, a transferência e o estado final do #Doador que não possui o #Tema."
1184,Animais,"As ULs deste frame se referem a entidades biológicas que não são humanos nem plantas, as quais são etiquetadas com o EF #Animal.
",3,Cenário_de_sistemas_ecológicos,"Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.3922,"Frame 'Animais' apresenta maior similaridade semântica com o cenário 'Cenário_de_sistemas_ecológicos', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
1185,Resgatar,Um #Agente salva um #Paciente ou um #Bem de uma #Situação_perigosa.,1,Cenário_de_resposta,Um #Gatilho provoca uma #Resposta de alguma #Entidade_responsiva ou um #Agente.,0.7552,"Frame 'Resgatar' apresenta maior similaridade semântica com o cenário 'Cenário_de_resposta', cuja descrição é: Um #Gatilho provoca uma #Resposta de alguma #Entidade_responsiva ou um #Agente."
1185,Resgatar,Um #Agente salva um #Paciente ou um #Bem de uma #Situação_perigosa.,2,Cenário_visita_chegada,Um #Agente chega a uma localização que deve ajudá-lo a realizar a #Finalidade. Esta situação é um ponto de vista neutro.,0.6216,"Frame 'Resgatar' apresenta maior similaridade semântica com o cenário 'Cenário_visita_chegada', cuja descrição é: Um #Agente chega a uma localização que deve ajudá-lo a realizar a #Finalidade. Esta situação é um ponto de vista neutro."
1185,Resgatar,Um #Agente salva um #Paciente ou um #Bem de uma #Situação_perigosa.,3,Cenário_da_saúde,"Um #Paciente interage com um ou mais Profissionais em saúde (médicos, enfermeiros e / ou paramédicos com responsabilidade pela saúde do #Paciente) para que possam determinar o estado de saúde do #Paciente e manter ou restaurar a saúde do #Paciente, conforme necessário. Normalmente, o #Paciente tem uma #Aflição, um problema médico que motiva ou exige que eles cheguem aos cuidados de um #Profissional_em_saúde. No mínimo, o #Paciente tem uma interação única com um #Profissional_em_saúde, mas geralmente o #Paciente tem uma relação com o #Profissional_em_saúde ou grupo de profissionais em saúde que têm a responsabilidade de ajudá-lo com a #Aflição específica ou com a saúde dele em geral. Tais interações normalmente ocorrem em um #Centro_de_saúde (um hospital ou consultório), mas em casos em que o #Paciente sofre uma #Aflição catastrófica repentina, o #Paciente pode ser levado aos cuidados de paramédicos, que agem como seu #Profissional_em_saúde até chegar a um centro de saúde.",0.619,"Frame 'Resgatar' apresenta maior similaridade semântica com o cenário 'Cenário_da_saúde', cuja descrição é: Um #Paciente interage com um ou mais Profissionais em saúde (médicos, enfermeiros e / ou paramédicos com responsabilidade pela saúde do #Paciente) para que possam determinar o estado de saúde do #Paciente e manter ou restaurar a saúde do #Paciente, conforme necessário. Normalmente, o #Paciente tem uma #Aflição, um problema médico que motiva ou exige que eles cheguem aos cuidados de um #Profissional_em_saúde. No mínimo, o #Paciente tem uma interação única com um #Profissional_em_saúde, mas geralmente o #Paciente tem uma relação com o #Profissional_em_saúde ou grupo de profissionais em saúde que têm a responsabilidade de ajudá-lo com a #Aflição específica ou com a saúde dele em geral. Tais interações normalmente ocorrem em um #Centro_de_saúde (um hospital ou consultório), mas em casos em que o #Paciente sofre uma #Aflição catastrófica repentina, o #Paciente pode ser levado aos cuidados de paramédicos, que agem como seu #Profissional_em_saúde até chegar a um centro de saúde."
1186,Quadro_de_horários,"Um #Quadro_de_horários é um objeto mental deliberadamente criado, modificado ou mantido por um #Pensador. O #Quadro_de_horários é freqüentemente modificado por um adjetivo representando um #Período_de_iterações ou um substantivo dependente que expressa os #Eventos do #Quadro_de_horários. Note que este frame não inclui a representação física de um horário. A partir de agora este frame não tem uma relação de herança, mas no futuro um * Objeto_Mental será desenvolvido a partir do frame que  o Quadro_de_horários herdará.",1,Cenário_de_operar_veículo,"Este frame descreve um #Operador interagindo com um #Veículo para transportar a si mesmo (e possivelmente outros) de uma #Fonte a um #Alvo. As três etapas primárias são a preparação para operação canônica, operação do veículo propriamente dita e trazer o veículo de volta a um estado de repouso, onde ele pode continuar a se mover, mas não da maneira típica.",0.593,"Frame 'Quadro_de_horários' apresenta maior similaridade semântica com o cenário 'Cenário_de_operar_veículo', cuja descrição é: Este frame descreve um #Operador interagindo com um #Veículo para transportar a si mesmo (e possivelmente outros) de uma #Fonte a um #Alvo. As três etapas primárias são a preparação para operação canônica, operação do veículo propriamente dita e trazer o veículo de volta a um estado de repouso, onde ele pode continuar a se mover, mas não da maneira típica."
1186,Quadro_de_horários,"Um #Quadro_de_horários é um objeto mental deliberadamente criado, modificado ou mantido por um #Pensador. O #Quadro_de_horários é freqüentemente modificado por um adjetivo representando um #Período_de_iterações ou um substantivo dependente que expressa os #Eventos do #Quadro_de_horários. Note que este frame não inclui a representação física de um horário. A partir de agora este frame não tem uma relação de herança, mas no futuro um * Objeto_Mental será desenvolvido a partir do frame que  o Quadro_de_horários herdará.",2,Cenário_de_criação_de_nó,Um #Agente manipula um objeto longo e fino (a #Corda) e cria um #Nó.,0.5544,"Frame 'Quadro_de_horários' apresenta maior similaridade semântica com o cenário 'Cenário_de_criação_de_nó', cuja descrição é: Um #Agente manipula um objeto longo e fino (a #Corda) e cria um #Nó."
